rank_brand,brand,num_products,total_ratings,brand_weighted_score,simple_mean_product_rating
1,Ryan & Rose,1,961.0,4.877093779880385,4.9
2,PARTH iMPEX,1,616.0,4.8648605818288875,4.9
3,BeYumi,1,398.0,4.84696246696603,4.9
4,DUMBEN,2,10121.0,4.796130108006794,4.8
5,BGTREND,1,2673.0,4.792711777973164,4.8
6,Custom 3d Stuff,1,2572.0,4.792428876195796,4.8
7,Kate Aspen,6,4879.0,4.790284656626385,4.483333333333333
8,Lenox,9,5231.0,4.789971515452922,4.811111111111111
9,Ueerdand,4,5611.0,4.7890517318449115,4.625
10,Carviell,1,1711.0,4.788684627146157,4.8
11,KLYJI,1,1569.0,4.7876797597632645,4.8
12,GEFTOL,1,1383.0,4.7860579871631,4.8
13,OARIE,1,1336.0,4.785578283939576,4.8
14,FairyLavie,2,2558.0,4.7849502947757525,4.8
15,LOKISTASHED,1,1106.0,4.782658394244243,4.8
16,HOME SMILE,33,37039.0,4.782105694378798,4.636363636363637
17,Child to Cherish,1,1041.0,4.781605915837031,4.8
18,M Mirage Luxury Travel,5,2351.0,4.78160464118034,4.5600000000000005
19,TAWBURY,11,1446.0,4.77967769501216,4.7272727272727275
20,Maywiyi,1,158.0,4.779254977986494,4.9
21,Cheopz,3,1917.0,4.778982961710358,4.866666666666666
22,kotoyas,1,808.0,4.776491570240406,4.8
23,BalleBEeautiful,1,769.0,4.775344099951766,4.8
24,D.Jacware,1,767.0,4.775282228182511,4.8
25,Makuzo,1,760.0,4.775063209951216,4.8
26,Studio 10,3,2325.0,4.773957408104071,4.833333333333333
27,Personalization Lab,2,908.0,4.77351015118929,4.85
28,Yleena,7,4148.0,4.772367237261321,4.771428571428571
29,GVIZNO,1,636.0,4.770420324116308,4.8
30,PUDDING CABIN,34,18805.0,4.767847909368571,4.523529411764706
31,JS NOVA JUNS,5,9561.0,4.767784344916666,4.68
32,Stratton,8,19030.0,4.767132289219018,4.6375
33,ElegantPark,3,1377.0,4.765906424438511,4.333333333333333
34,BelaDESIGN,1,531.0,4.764884021143423,4.8
35,Glenor,4,2600.0,4.764606521463293,4.725
36,H&D,9,2284.0,4.764412464844882,4.211111111111111
37,HAUTEROW,3,2887.0,4.764010117563294,4.733333333333333
38,Tijeyi,1,516.0,4.763919296449561,4.8
39,123Arts,1,513.0,4.763719955545968,4.8
40,Glenor Co,23,20212.0,4.7636908053863625,4.721739130434782
41,OYLZ,7,2263.0,4.763442415657327,4.814285714285715
42,Healthing,1,508.0,4.763382780411637,4.8
43,KU-DaYi,2,546.0,4.762628174661034,4.9
44,Ripple Junction,2,860.0,4.7625879299274985,4.699999999999999
45,NEX,15,17107.0,4.762009040725655,4.5
46,soclim,1,134.0,4.761584974765005,4.9
47,Exembe,4,814.0,4.761508592957806,4.8
48,Btysun,38,27714.0,4.761228161242024,4.294736842105263
49,ALAMHI,1,462.0,4.759959219230611,4.8
50,Goporcelain,2,582.0,4.758946135047852,4.75
51,Half Moon Bay,2,884.0,4.758262575977672,4.8
52,SWTOOL,2,453.0,4.756395973690545,4.6
53,AREOK,6,3646.0,4.755360880026478,4.766666666666667
54,Etercycle,3,1332.0,4.755255798651462,4.7
55,East of India,2,803.0,4.7543451630078675,4.8
56,RUIMIC,3,1765.0,4.75215880987091,4.7
57,CHOOLD,2,627.0,4.752154099024202,4.8
58,heart & home,1,121.0,4.749668449413647,4.9
59,Kody,2,632.0,4.749490130741271,4.8
60,Arster,1,344.0,4.747326031715136,4.8
61,Charmount,1,336.0,4.746174688146068,4.8
62,Shire Post Mint,2,499.0,4.745560060258487,4.85
63,The Original Shoe Tree Company,10,8092.0,4.745468252228471,4.7
64,NIMSIN,1,331.0,4.745429185211803,4.8
65,Horsemen,1,331.0,4.745429185211803,4.8
66,YoleShy,1,331.0,4.745429185211803,4.8
67,The Noble Collection,8,2388.0,4.745323587022161,4.6
68,GALLAWAY LEATHER,1,329.0,4.745125169530531,4.8
69,THE RING LEGEND,1,319.0,4.743552824817939,4.8
70,Merhoff & Larkin,1,314.0,4.742732371690293,4.8
71,CYOIDAI,6,871.0,4.742387181134589,4.716666666666667
72,Scwhousi,6,2312.0,4.7413053963268075,4.533333333333333
73,Shakico,1,301.0,4.740483189913778,4.8
74,Tuff Toe,1,300.0,4.74030283594382,4.8
75,Biubee,2,339.0,4.738164731778371,4.75
76,Velvet Rose,4,447.0,4.738027591433014,4.55
77,Topthink,24,6139.0,4.737981211397478,4.708333333333333
78,Kahtoola,11,4912.0,4.7378462027679475,4.390909090909091
79,BUCNUO,1,284.0,4.737260942233951,4.8
80,AKOZLIN,4,1631.0,4.736463829296175,4.625
81,Holme & Hadfield,9,2273.0,4.734381692919346,4.733333333333333
82,Dczosily,4,964.0,4.733703454244623,4.525
83,MantraBand,19,1364.0,4.7321203956653095,4.878947368421053
84,MONYCraft,1,255.0,4.73087696793495,4.8
85,Myjewel,11,2794.0,4.730633687597108,4.8
86,JOYIMARR,5,1072.0,4.730087391834062,4.7
87,ROULER,1,246.0,4.728622956019785,4.8
88,CERETIA,1,102.0,4.7280298171322785,4.9
89,Norte Group,11,3934.0,4.72713362239842,4.745454545454546
90,RELISSA,15,3529.0,4.727093698915497,4.680000000000001
91,Golden Rain,1,240.0,4.727036799486892,4.8
92,ZOMAKE,10,22005.0,4.726341610690303,4.37
93,Lifomenz Co,13,2906.0,4.726246741546863,4.776923076923077
94,BIHOIB,3,600.0,4.7240622151502745,4.766666666666667
95,mono living,4,714.0,4.723856860654504,4.8
96,Omeet,2,1554.0,4.723660556891272,4.75
97,LPH LAB,1,63.0,4.723655224316782,5.0
98,PRECOME,9,1906.0,4.723294320813752,4.777777777777778
99,Nicetree,9,28465.0,4.7219293451167985,4.677777777777778
100,CHELIZIHI,2,395.0,4.721719428395715,4.5
101,MOOKOO,7,3125.0,4.721070588441771,4.628571428571428
102,AUKURA,3,630.0,4.720386639110348,4.7
103,Liduola,1,96.0,4.719840760805244,4.9
104,Vie jeune,2,665.0,4.719349945840518,4.699999999999999
105,SYYSY,7,991.0,4.7186272387537675,4.685714285714285
106,Captte,3,636.0,4.718594776287028,4.8
107,GYBest,2,1509.0,4.718388841779788,4.75
108,BEWISHOME,39,22121.0,4.7177756052448485,4.661538461538462
109,Misaya,8,9906.0,4.716821835760814,4.7125
110,OSOPOLA,1,206.0,4.7165251519553415,4.8
111,RIGICASE,4,676.0,4.715749304635742,4.725
112,Queenberry,18,1121.0,4.7143304418212395,3.822222222222222
113,CheeseandU,4,465.0,4.7143169435111165,3.7
114,Umbra,59,39877.0,4.713546359997257,4.228813559322034
115,Ankiyabe,3,339.0,4.7132333963469195,4.666666666666667
116,Onlycee,3,583.0,4.712947896462478,4.666666666666667
117,Roomganize,3,585.0,4.71244415938427,4.8
118,Lamantery,1,91.0,4.712396164144304,4.9
119,OLAMTAI,1,188.0,4.709632733309453,4.8
120,Kaidouma,11,1913.0,4.706301022042012,4.290909090909091
121,Weiai,7,7043.0,4.704824098771849,4.385714285714285
122,DISLIU,1,176.0,4.704368620686702,4.8
123,DYJELWD,6,1309.0,4.702304008774108,4.383333333333334
124,omodofo,4,409.0,4.701561743569098,4.425
125,Elevated Faith,1,170.0,4.701499679307304,4.8
126,Sweet Water Decor,9,2876.0,4.70068796652849,4.666666666666667
127,Hendson,1,168.0,4.700504726573033,4.8
128,Onederful,3,430.0,4.700084499288916,4.833333333333333
129,Lillian Rose,7,1711.0,4.699955353742903,4.5285714285714285
130,Magicool Hanger,1,166.0,4.699489468680922,4.8
131,BB Brotrade,1,30228.0,4.699448077726931,4.7
132,QIHOO,7,698.0,4.699110739640948,4.457142857142857
133,ROAD iD,1,165.0,4.698974030058773,4.8
134,Homlouue,8,969.0,4.698917088024322,4.8125
135,Prazoli Products,3,472.0,4.6986961168210915,4.766666666666667
136,FEMELI,3,428.0,4.69837026626271,4.466666666666667
137,The Memory Building Company,3,17818.0,4.697864207000715,4.666666666666667
138,AISBUGUR,2,200.0,4.69743997204365,4.9
139,SIMBOOM,9,3060.0,4.696995461184352,4.666666666666667
140,OUTDOOR DOIT,2,8702.0,4.696197441180761,4.7
141,AURA LOVE YOURSELF,1,4153.0,4.69600763467881,4.7
142,Limxink,1,159.0,4.695766856409845,4.8
143,Cypress Home,1,3262.0,4.694927076507127,4.7
144,Opaprain,1,157.0,4.694652063430272,4.8
145,OwMell,2,175.0,4.694224677109165,4.9
146,Suneed,1,2858.0,4.69421742931491,4.7
147,Amitié Lane,2,3957.0,4.693983325040175,4.75
148,The Tranquil Abode,1,155.0,4.693513166818707,4.8
149,ILOVA,1,155.0,4.693513166818707,4.8
150,Miratino,1,2149.0,4.69233590447979,4.7
151,Gtmileo,1,152.0,4.691757889348685,4.8
152,Hossejoy,3,3109.0,4.691692113857231,4.366666666666666
153,Keebofly,13,43973.0,4.691516896634184,4.584615384615384
154,Northern Chill,1,1897.0,4.691333646010098,4.7
155,Bits and Pieces,2,2484.0,4.691285660435237,4.75
156,Mantello,9,4721.0,4.691203918733561,4.355555555555556
157,MS. CLOVER,8,15912.0,4.690574000323955,4.6875
158,Eulalia Eclogue,6,3251.0,4.690517089491357,4.8999999999999995
159,BLUTETE,7,2197.0,4.6904977076338135,4.714285714285714
160,READAEER,5,9393.0,4.6904856148917355,4.66
161,Rack'Em,1,1672.0,4.69018797641684,4.7
162,VERGILIUS,3,3220.0,4.689430504251707,4.566666666666666
163,SUNBMO,2,499.0,4.688784363255535,4.75
164,Vadaka,14,1588.0,4.688232291967224,4.578571428571428
165,Furry Smile,2,517.0,4.688162225616873,4.75
166,SOLIMINTR,1,1380.0,4.688155982880469,4.7
167,WENSHUO,1,145.0,4.687428204922633,4.8
168,MODUS BAGS,1,1289.0,4.687338844474193,4.7
169,Bivisen,1,1263.0,4.687084250472901,4.7
170,Handicraftviet,6,866.0,4.686542950180601,4.3
171,TANTO,1,1155.0,4.685907118870431,4.7
172,GREAT WORKING TOOLS,1,1153.0,4.685883293204954,4.7
173,MADAOGO,5,843.0,4.685555116694766,4.64
174,FORFAVEOR,1,142.0,4.685464743380586,4.8
175,AtSKnSK,1,1089.0,4.685075903361449,4.7
176,Vidillo,2,1539.0,4.685055858940372,4.5
177,Ajuny,6,4111.0,4.685034205489055,4.483333333333333
178,Atsko,1,1060.0,4.684678840239873,4.7
179,GirlZone,1,1015.0,4.684019077379388,4.7
180,LANDICI,4,5141.0,4.684012219651509,4.7
181,Agantree Art,1,1008.0,4.683911306224914,4.7
182,Class of 2020 Graduation DogTag Necklace,1,75.0,4.683808912966294,4.9
183,HBlife,1,977.0,4.683416023695592,4.7
184,Disney's Raya and The Last Dragon,1,959.0,4.683114191973166,4.7
185,Fiecco,1,959.0,4.683114191973166,4.7
186,Ekero,3,3558.0,4.682992261565173,4.6000000000000005
187,Tryuunion,1,138.0,4.6827377134610755,4.8
188,ABI + OLIE,2,1793.0,4.682162958396037,4.7
189,Timetrace,8,519.0,4.681998785875915,4.8375
190,Flytianmy,1,895.0,4.681945876606985,4.7
191,Quany Life,9,1606.0,4.681827285911109,4.577777777777778
192,Bielebbi,2,1764.0,4.681688529159238,4.7
193,GSLSTGS,2,3468.0,4.680818929708725,4.65
194,GraduationRoyal,2,1673.0,4.680754490083347,4.7
195,VERRE ESPRIT,1,805.0,4.679999923187379,4.7
196,ZOX,12,4745.0,4.679760384772772,4.733333333333333
197,duke trays,1,782.0,4.679433418548597,4.7
198,Love-KANKEI,4,13577.0,4.679422298301553,4.55
199,DIJA,2,1559.0,4.679369902540662,4.7
200,JoycuFF,364,166334.0,4.679192661971982,4.507967032967033
201,USANGERS,1,133.0,4.679140710806507,4.8
202,BESTTERN,36,34603.0,4.678988692406897,4.591666666666667
203,Wingchold,2,1514.0,4.678970293242825,4.7
204,Stock Your Home,5,7258.0,4.678951242585176,4.68
205,aircover,1,762.0,4.678914060431138,4.7
206,UOOOM,2,1449.0,4.6788698386552925,4.7
207,QMDECOR,1,744.0,4.67842368974349,4.7
208,Saltwater Blue,1,728.0,4.677968253115384,4.7
209,Taigr,1,726.0,4.677909968070715,4.7
210,misaya,10,6876.0,4.677899000511772,4.65
211,CARAKNOTS,2,416.0,4.677850371304311,4.75
212,Kratrun,2,262.0,4.677639353176775,4.8
213,WE Games,3,1550.0,4.677521910479706,4.266666666666667
214,Dudley's,1,706.0,4.677309695463942,4.7
215,LiveStrong,1,702.0,4.677185704728772,4.7
216,Boxzie,1,701.0,4.677154495022519,4.7
217,Crosfen,1,691.0,4.676837636423662,4.7
218,Lion Latch,3,635.0,4.676677892364902,4.7
219,Siveit,4,1755.0,4.676659195436091,4.375
220,BootJack and Jill,2,667.0,4.676554135373742,4.65
221,Anleo,1,674.0,4.676278317985029,4.7
222,KGBNCIE,28,16379.0,4.67622537223666,4.525
223,ASELFAD,5,3381.0,4.676006665435286,4.34
224,COOYUY,4,1829.0,4.675908830411824,4.7
225,MRMOSY,1,656.0,4.675655883179973,4.7
226,RMTEB,1,651.0,4.675477145171015,4.7
227,ANIKAY,3,1946.0,4.675393663356933,4.7
228,K9King,1,630.0,4.674696872517365,4.7
229,Gaolinci,1,629.0,4.674658476269289,4.7
230,Aizza Beata,6,509.0,4.674468083822293,4.816666666666667
231,muchly,2,247.0,4.674449313158819,4.1
232,ALLER HOME&KITCHEN,1,613.0,4.6740278940302655,4.7
233,Marble Wolf,1,612.0,4.6739874390365435,4.7
234,Main Street Forge,1,609.0,4.673865314337185,4.7
235,Crystals for Intent,1,126.0,4.6737175375734665,4.8
236,VILIGHT,14,1324.0,4.673366615718199,4.757142857142857
237,AsherKeep,1,590.0,4.673064412679776,4.7
238,VINCOMIC,6,846.0,4.6730063479893325,4.75
239,Simmer Stone,11,2329.0,4.672808267343707,4.509090909090909
240,Airmoon,1,578.0,4.672532789245825,4.7
241,Mocolo,7,8893.0,4.672315346497317,4.628571428571428
242,Nzztont,6,2027.0,4.672275349979477,4.683333333333334
243,PiQi-Grecge,1,572.0,4.672259029670201,4.7
244,BigPig,1,124.0,4.672077505593901,4.8
245,Doctor Who,2,626.0,4.6720358368725865,4.6
246,Gurfuy,1,566.0,4.671979758156814,4.7
247,Baitaihem,1,565.0,4.6719326653133795,4.7
248,Velette,4,65457.0,4.671411943024665,4.575
249,PACMAXI,22,9510.0,4.671384267508067,4.55
250,Heetly,1,123.0,4.671241410859221,4.8
251,COLLECTIVE HOME,5,709.0,4.670774875259564,4.68
252,CASE ELEGANCE,20,15622.0,4.670104089616115,4.51
253,Oskas,1,523.0,4.669800969008067,4.7
254,Betoores,1,522.0,4.669746260618589,4.7
255,ANOTION,3,393.0,4.669745656743127,4.7
256,PinkSheep,2,603.0,4.669434708183783,4.6
257,NISHEL,2,910.0,4.669226068218213,4.7
258,vedett,1,120.0,4.668666239076405,4.8
259,EZDC,1,498.0,4.668371090646707,4.7
260,OUTSHINE,3,1655.0,4.668155207103853,4.633333333333333
261,Breyer,1,484.0,4.667509602843309,4.7
262,MONSTINA,1,483.0,4.667446268735791,4.7
263,HofferRuffer,10,2489.0,4.666956514774095,4.62
264,Homde,48,26668.0,4.666167407470633,4.658333333333333
265,SAM & LORI,22,16168.0,4.664818189281816,4.377272727272727
266,MXARLTR,3,2033.0,4.664513932480957,4.666666666666667
267,LIANTRAL,6,1876.0,4.664320460120066,4.3999999999999995
268,Busy Gaming Life,1,115.0,4.66413748869973,4.8
269,Real Sic,1,115.0,4.66413748869973,4.8
270,GS-JJ,2,120.0,4.663644645010259,4.9
271,ARIAT,5,8673.0,4.663376799745272,4.46
272,ASEWIHA,2,181.0,4.6632517334522285,4.65
273,Funkillee,1,114.0,4.6631939990379205,4.8
274,MDFAYE,1,114.0,4.6631939990379205,4.8
275,TONOS,2,203.0,4.663110929416036,4.8
276,YYQX,1,422.0,4.66305295544571,4.7
277,Ditucu,4,1678.0,4.662847501862067,4.7
278,LILY TREACY,8,7691.0,4.6624601619332715,4.3375
279,NUYKOUY,1,414.0,4.662387242931218,4.7
280,ATAIMEISEN,3,1347.0,4.6619083120256315,4.633333333333334
281,Swanky Badger,1,408.0,4.6618719996837,4.7
282,EMeition,1,406.0,4.661697100599681,4.7
283,PANBOM,1,65.0,4.661051956436429,4.9
284,4Ocean,39,37633.0,4.6607505085943375,4.589743589743589
285,Duke trays,3,966.0,4.660608992595395,4.533333333333334
286,Ganz,12,724.0,4.660537450518021,4.566666666666666
287,Saphir Medaille d'Or,1,111.0,4.660283233060006,4.8
288,JUOIFIP,3,1169.0,4.660275566916889,4.7
289,Funly mee,3,1198.0,4.660100113385307,4.7
290,Vesungimey,15,3112.0,4.659702945444557,4.6866666666666665
291,CASIRENA,3,746.0,4.659589197342838,4.7
292,onederful,4,413.0,4.6595883470917245,4.75
293,AGENT GEAR USA,1,380.0,4.659268136247466,4.7
294,WinTrend,16,6047.0,4.659062200286106,4.7
295,Jolitac,1,375.0,4.658765273732002,4.7
296,Awegift,20,6285.0,4.658278293681458,4.55
297,Cozifree,1,370.0,4.658249839653652,4.7
298,Kimdio,3,1730.0,4.658033799527936,4.666666666666667
299,Fertun,1,367.0,4.657934347258087,4.7
300,Stephanie Imports,3,728.0,4.657261722782724,3.8000000000000003
301,Katzco,1,358.0,4.6569585975810845,4.7
302,Kilocircle,5,915.0,4.656930923099961,4.68
303,ROTHWELL,9,5921.0,4.656660212027156,4.655555555555555
304,STYLIFING,8,5583.0,4.65648255364105,4.6375
305,Tidy Jewels,2,698.0,4.655936506230767,4.7
306,Katio Kadio,1,348.0,4.65581993614143,4.7
307,GBYAN,2,3147.0,4.655746060165314,4.6
308,Skelang,1,347.0,4.655702747643132,4.7
309,HUJI,3,1543.0,4.655362875211446,4.6000000000000005
310,MONACO,1,106.0,4.655146587216623,4.8
311,GOMALL,1,106.0,4.655146587216623,4.8
312,CHICECO,1,338.0,4.654619390927882,4.7
313,FEPITO,1,336.0,4.654371409457544,4.7
314,WHOLE HOUSEWARES,2,455.0,4.654237670685822,4.800000000000001
315,Pinkpum,2,666.0,4.653994313667936,4.7
316,LYEOBOH,3,335.0,4.653751087193343,4.566666666666666
317,Beloved Child Goods,1,331.0,4.653739434519283,4.7
318,JUMUU,2,653.0,4.653217554628289,4.7
319,LeniLena,1,326.0,4.653089707476013,4.7
320,E THE PEOPLE'S EMPORIA,2,140.0,4.653032761562874,4.8
321,KAMIER,13,2467.0,4.652846669047344,4.684615384615385
322,Creative Brands,3,405.0,4.652702552427103,4.833333333333333
323,ZJoey,5,1763.0,4.6522277564487435,4.2
324,TAGCKLACE,1,319.0,4.652148813356621,4.7
325,Heather & Willow,1,103.0,4.651879217003464,4.8
326,Keheng,1,316.0,4.651733918674742,4.7
327,Kitten Catfé,1,311.0,4.651026204872319,4.7
328,MISSJAY,1,102.0,4.650757089859551,4.8
329,lemonadeus,9,5921.0,4.650648297033065,4.477777777777778
330,Zavoko,1,61.0,4.650548745730338,4.9
331,Liphontcta,1,61.0,4.650548745730338,4.9
332,Veeshy,9,1027.0,4.6504269421410225,4.455555555555556
333,KATE POSH,7,1951.0,4.649992277342991,4.714285714285714
334,KElofoN,11,4758.0,4.649782387566571,4.681818181818182
335,Otter Wax,2,845.0,4.6492644363784095,4.65
336,Opret,5,1485.0,4.648929467466241,4.7
337,LOZUZ,1,296.0,4.648772809390984,4.7
338,Trycooling,2,560.0,4.648372067564476,4.7
339,BOMEON,2,101.0,4.648161299646679,4.95
340,SUEH DESIGN,1,292.0,4.648136446774723,4.7
341,CHICNOW,19,7582.0,4.647768955692514,4.610526315789474
342,besharppin,2,120.0,4.647536445553266,4.9
343,Juns,1,288.0,4.64748407503604,4.7
344,CLORIS TAUTOU,2,343.0,4.647249618895786,4.85
345,Nekoki,2,564.0,4.647217179246423,4.7
346,lukfook,4,1124.0,4.6463020445706125,4.7
347,Coolvy,1,98.0,4.646093248917662,4.8
348,AIEX,2,477.0,4.645902567790749,4.7
349,XQNB,1,278.0,4.6457790125372105,4.7
350,GISSAR,9,5889.0,4.645746049544322,4.688888888888889
351,SYONEO,1,97.0,4.644881384735911,4.8
352,Winmany,2,1123.0,4.644737953561267,4.65
353,The Kabbalah Centre,1,269.0,4.644146942680471,4.7
354,MaxxDry,14,5885.0,4.643938631400761,4.392857142857143
355,Nordic Runes,28,3608.0,4.643920866660238,4.5321428571428575
356,Nefelibata,2,222.0,4.643872972937428,4.800000000000001
357,Honey Bear,1,267.0,4.6437708278163665,4.7
358,Octamber,5,380.0,4.643706010564663,4.68
359,NY,2,250.0,4.643633410549766,4.699999999999999
360,Kiwi,5,2541.0,4.64356986287618,4.62
361,Vlando,155,51846.0,4.643174621537652,4.57483870967742
362,ban.do,1,42.0,4.643054664742511,5.0
363,DLXK,8,906.0,4.642962118910414,4.7625
364,ICETRAX,6,6012.0,4.642925780009369,4.533333333333333
365,Ezekiel Gift Co.,4,353.0,4.642617625521791,4.825
366,BELLA BUSTA,9,1360.0,4.642537895886263,4.699999999999999
367,Kranich,4,2088.0,4.642166503094018,4.425
368,AMEITECH,2,514.0,4.641811705674942,4.7
369,MOJELO,6,1505.0,4.641661706113339,4.7
370,Meangood,6,7097.0,4.641608255217211,4.316666666666666
371,YRP Gifts,1,94.0,4.64112851501178,4.8
372,VUTADA,2,691.0,4.640918875189925,4.15
373,QIYUSHRY,3,694.0,4.640403293709938,4.6000000000000005
374,Pdouself,7,739.0,4.640203986213482,4.628571428571428
375,QFkris,1,248.0,4.639927826839787,4.7
376,BASTUO,8,2326.0,4.639390517893289,4.625
377,LUXFURNI,7,8046.0,4.639377442181645,4.614285714285714
378,Jewelkeeper,112,112448.0,4.639225329597761,4.546428571428572
379,YIROCKAABBCC,4,613.0,4.638988966673088,4.725
380,BFJLIFE,21,1147.0,4.638976170346108,4.6380952380952385
381,FEISCON,5,9606.0,4.638943284183914,4.4799999999999995
382,YOKUKINA,6,3888.0,4.6388844393690665,4.583333333333333
383,SONGMICS,191,130242.0,4.638812883288003,4.475392670157068
384,Oyydecor,28,13004.0,4.638718924669735,4.628571428571428
385,Ruisita,13,7675.0,4.6384529462689,4.592307692307693
386,Likeny,1,240.0,4.638147910598003,4.7
387,OneWant,1,91.0,4.637189552574056,4.8
388,GUKA,17,6790.0,4.636795594509705,4.547058823529412
389,Pavilion Gift Company,12,765.0,4.636754659496396,4.75
390,Bargain Paradise,1,90.0,4.635832798845506,4.8
391,OK Lighting,1,90.0,4.635832798845506,4.8
392,Hombrima,1,229.0,4.635520987882089,4.7
393,Limerence,12,810.0,4.635068109935387,4.8500000000000005
394,Ukonic,2,238.0,4.635001896187543,4.800000000000001
395,Rhoji,1,226.0,4.63476537445883,4.7
396,THEMONG,2,177.0,4.634611333457692,4.8
397,HGDEER,34,3744.0,4.6345914990370884,4.570588235294117
398,Ohuhu,5,7663.0,4.634555559625371,4.54
399,Totoro,2,233.0,4.6341238822079855,4.35
400,Giuesytic,1,223.0,4.633991841349648,4.7
401,SHARKMOUTH,4,1235.0,4.633922177251502,4.55
402,Molie,3,525.0,4.633527394082944,4.5
403,AURGTTCG,1,220.0,4.633199743445843,4.7
404,Alecoy USA,1,40.0,4.6328562265922955,5.0
405,Agghia,1,218.0,4.632661031699439,4.7
406,Aestivate,1,218.0,4.632661031699439,4.7
407,Byson,5,2169.0,4.632528043040135,4.279999999999999
408,Aetrio,6,747.0,4.632399798557051,4.466666666666667
409,Memgift,44,11358.0,4.632377834142616,4.422727272727273
410,CASEKEY,2,461.0,4.632202905058891,4.65
411,MSSZDLI,1,216.0,4.632113560412442,4.7
412,YEEGOR,8,847.0,4.631032251413686,4.4375
413,DEPABABA,12,1717.0,4.631013766745913,4.691666666666666
414,VikingsBrand,3,1963.0,4.630998823332266,4.6000000000000005
415,jajov,1,210.0,4.630416399422753,4.7
416,DODIY,20,2803.0,4.630308979191437,4.46
417,SITHON,8,1921.0,4.630283844123717,4.5875
418,QUANYOU,3,3460.0,4.629907580330885,4.633333333333333
419,PWMENLK,5,1719.0,4.629832782248121,4.32
420,Purzest,4,533.0,4.629494671317941,4.325
421,HerFav,4,6628.0,4.62930471107266,4.525
422,MESHA,9,4410.0,4.628758087316954,4.611111111111111
423,TheDisplayGuys For Your Modern Living,30,5050.0,4.62848920177963,4.566666666666666
424,SOCOSY,3,3172.0,4.628249000501921,4.733333333333333
425,THEMEROL,6,311.0,4.628174480876383,4.8500000000000005
426,Efubaby,5,1322.0,4.628144654878299,4.68
427,UIUIX,2,711.0,4.627911204878852,4.65
428,LANTWOO,5,2335.0,4.627796406586878,4.38
429,Frank A. Edmunds,1,201.0,4.627705350049614,4.7
430,CladuSoft,1,201.0,4.627705350049614,4.7
431,Reflections By Zana,1,39.0,4.627535302340011,5.0
432,Yowivon,2,351.0,4.627428728197775,4.7
433,TORIBIO,3,509.0,4.627293778166855,4.7
434,Frienda,4,565.0,4.627190433148091,4.35
435,A Gift Personalized,10,1307.0,4.626912952598967,4.2299999999999995
436,Waltz&F,72,11440.0,4.626853343401885,4.591666666666667
437,TomCare,11,6398.0,4.626594414835981,4.572727272727272
438,Lukfook,4,600.0,4.6260968930754105,4.625
439,Homazing,2,291.0,4.625951165356474,4.75
440,BESTSELLER2888,1,195.0,4.625777492717603,4.7
441,Giftop,13,2725.0,4.6253416757932655,4.592307692307693
442,UI U & I,1,193.0,4.62511182000655,4.7
443,AMBREGRISSUN,5,478.0,4.625063689842339,4.7
444,Cedar and Ink,5,492.0,4.625058219909318,4.64
445,SimpleWise,2,329.0,4.624959195834832,4.550000000000001
446,Sadkew,1,192.0,4.624774485862436,4.7
447,Outry,1,191.0,4.624434098920638,4.7
448,Piudee,3,474.0,4.624289764565442,4.7
449,Yamos Basanti,1,82.0,4.624106570191613,4.8
450,Everest Essentials,1,190.0,4.624090617552095,4.7
451,BARBIZON WAGON,2,310.0,4.623981882164218,4.7
452,Fleure Esme,2,336.0,4.623951919351042,4.7
453,Shame On Jane,1,189.0,4.6237439993674005,4.7
454,PureRejuva,1,52.0,4.623169949530009,4.9
455,AOFLLU,6,756.0,4.6230453303141665,3.9333333333333336
456,LONGNENG,1,187.0,4.623041179085073,4.7
457,KASSMVOL,1,187.0,4.623041179085073,4.7
458,Afunfens,2,372.0,4.622684888247504,4.7
459,VanRoyal,4,558.0,4.622545461351531,4.725
460,Vinyl Etchings,1,185.0,4.622325283076562,4.7
461,Kanwoder,5,703.0,4.621490112853827,4.66
462,OKINDOLIFE,2,230.0,4.621481116570406,4.75
463,JLXDER,4,396.0,4.621472228373262,4.725
464,Profile Gifts,5,1929.0,4.621089727297001,4.4399999999999995
465,BAGSMART,36,37203.0,4.620832313239718,4.541666666666667
466,Watpot,11,5039.0,4.620797282766418,4.736363636363635
467,MORIGEM,6,2897.0,4.620338083367981,4.466666666666667
468,AIIVPO,5,1668.0,4.620274701728229,4.66
469,Macepason,1,179.0,4.620095386896942,4.7
470,Onepurposegifts,1,51.0,4.619752294585935,4.9
471,YWHL,1,177.0,4.619323361649569,4.7
472,KIMRAMIC,1,176.0,4.618931727482819,4.7
473,LIANMI,2,196.0,4.618929652010838,4.85
474,TONY & SANDY,13,10468.0,4.618679581856712,4.369230769230769
475,H Hillsound,6,1547.0,4.618467628513243,4.25
476,ORALER,3,336.0,4.618445859398712,4.766666666666667
477,The Wedding Party Store,7,922.0,4.61835189580835,4.614285714285714
478,Roman,14,594.0,4.6181755056967875,4.435714285714286
479,Bowisheet,16,3836.0,4.618142876511574,4.70625
480,Vellarr,19,1740.0,4.618109339013595,4.568421052631579
481,DIOMMELL,19,4199.0,4.618043816206445,4.489473684210526
482,NUCAZA,2,208.0,4.617892202503349,4.6
483,JOYSFIT,1,173.0,4.617733674194388,4.7
484,ANNDOFY,3,2090.0,4.617631870529909,4.466666666666666
485,ProCase,38,29265.0,4.617011232666514,4.5131578947368425
